,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
3012,8,"That's incredible! God bless them! I am not personally associated with Save the Children, I just wanted to promote their organization because I think it is very noble and a fantastic cause.",5,0,20180903-112829_648_live,grateful
3013,20,"You hit it right on the head. I have come to realize that most people would do anything to have the ""problems"" that we have in our daily lives. Not saying that they\'re aren\'t real problems in our society, but like you said, they are miniscule compared to what could be. With that being said, would you consider donating a portion of your task donation to Save the Children? You can donate any amount of your payment ($0-$2), any bit helps",6,0,20180903-112829_648_live,hopeful
3014,20,"Absolutely! Like I said, any bit helps. Any donation is very generous and greatly appreciated by Save the Children.",7,0,20180903-112829_648_live,hopeful
3015,3,"No problem! Thank you for listening! In regards to your question, Save the Children reaches more than 155 million children in 120 countries, including the U.S.",8,0,20180903-112829_648_live,trusting
3016,8,"Thank you very much, both for your donation and your time. I hope you have a fantastic day!",9,0,20180903-112829_648_live,grateful
3017,4,"Hello, are you enjoying the holiday?",0,0,20180903-143317_526_live,joyful
3018,2,"That's good, have you heard of the Save the Children charity?",1,0,20180903-143317_526_live,proud
3019,17,They help needy children all of the world. Their website is at  URL ,2,0,20180903-143317_526_live,caring
3020,20,I'm hoping we can support them today,3,0,20180903-143317_526_live,hopeful
3021,17,We can give a portion of our payment for this task to this worthy cause,4,0,20180903-143317_526_live,caring
3022,20,What amount are you comfortable with? ,5,0,20180903-143317_526_live,hopeful
3023,15,"that sounds good, I will do the same.",6,0,20180903-143317_526_live,confident
3024,17,"exactly, our $2 will almost be enough to shelter a refugee family for 3 days.",7,0,20180903-143317_526_live,caring
3025,3,"agreed, this charity does good work",8,0,20180903-143317_526_live,trusting
3026,4,"yes, and it makes us feel better too.",9,0,20180903-143317_526_live,joyful
3027,17,"hello, did you ever give money to a charity?",0,0,20180903-070317_375_live,caring
3028,22,what did you like about them?,1,0,20180903-070317_375_live,impressed
3029,20,"in the change given, would you give money to a charity today?",2,0,20180903-070317_375_live,hopeful
3030,17,"the today charity is for save the children, do you know it?",3,0,20180903-070317_375_live,caring
3031,3,this is a charity that help the children all around the world and in Usa. ,4,0,20180903-070317_375_live,trusting
3032,2,"several years, they helped 2 million children in the last year.",5,0,20180903-070317_375_live,proud
3033,3,"yes they save where they know need their help, but mostly in 3 world countries ",6,0,20180903-070317_375_live,trusting
3034,11,yes all that and they put them in school too.,7,0,20180903-070317_375_live,surprised
3035,17,"there are many children that need food and the vacations is not a priority for the moment, but we help to with people who want to really save a child. are you willing to donate today?",8,0,20180903-070317_375_live,caring
3036,8,"save the children, yes they provide vitamins. you can donate from 0.1 to 2$. thank you",9,0,20180903-070317_375_live,grateful
3037,17,Hello!,0,0,20180903-140534_880_live,caring
3038,2,Doing good. Thanks for asking. Having a good day so far?,1,0,20180903-140534_880_live,proud
3039,17,"Good that you\'re enjoying your holiday weekend. Hope it stops raining soon. Have you heard of a charity organization called ""Save the Children""",2,0,20180903-140534_880_live,caring
3040,15,"They're an international non-governmental organization that promotes children's rights, provides relief and helps support children all over the world",3,0,20180903-140534_880_live,confident
3041,17,They are all over the world including the US. Here they help with providing support to the most isolated and under served children in rural America,4,0,20180903-140534_880_live,caring
3042,3,"I agree. They provide help with Children's education, health and protection programs here in the US.",5,0,20180903-140534_880_live,trusting
3043,20,"You're welcome. Will you be willing to donate some of your task payment towards this organization? IF so, How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2)",6,0,20180903-140534_880_live,hopeful
3044,8,Ok thanks. Every bit helps!,7,0,20180903-140534_880_live,grateful
3045,15,Yes I would!,8,0,20180903-140534_880_live,confident
3046,3,I plan on donating $1 to this charity.,9,0,20180903-140534_880_live,trusting
3047,20,I am trying to help a good cause. Would you like to help?,0,0,20180903-194537_111_live,hopeful
3048,15,It is called Save The Children. Have you heard of it?,1,0,20180903-194537_111_live,confident
3049,17,"Yes they help children and their families, by helping children with safety, health, and education concerns.",2,0,20180903-194537_111_live,caring
3050,17,They help on six continents. They are still trying to get started in North America.,3,0,20180903-194537_111_live,caring
3051,17,Well any donation can help. We get people to think how our change that can buy a cup of coffee here could help a family eat for a day or more somewhere else.,4,0,20180903-194537_111_live,caring
3052,20,"You can donate from $0 to $2, your payment?",5,0,20180903-194537_111_live,hopeful
3053,8,That would really help. Do you know what that would buy for a family?,6,0,20180903-194537_111_live,grateful
3054,17,"For a family in Kenya it will buy a meal big enough for a family of eight of rice, beans, bread, and clean water for two meals.",7,0,20180903-194537_111_live,caring
3055,18,So you would like to donate 50 cents?,8,0,20180903-194537_111_live,apprehensive
3056,3,"I will provide you a link to the Save The Children website. You can donate the 50 cents there, alright?",9,0,20180903-194537_111_live,trusting
3057,17,Hello! Have you ever heard of Save the Children?,0,0,20180903-094154_600_live,caring
3058,15,"It is an organization that helps with children's rights to health, education, and safety. ",1,0,20180903-094154_600_live,confident
3059,20,I think so too! The organization is currently looking for donations. How much would you be willing to donate to their organization?,2,0,20180903-094154_600_live,hopeful
3060,3,"According to their website, 5% of the donation goes to management and general, 9% is fundraising, and the remaining goes to the programs. You can donate directly from your bonus of $2- Can I get a commitment from you for any of the $2 to help the children? ",3,0,20180903-094154_600_live,trusting
3061,15,They are advocates for our lower income students and children who have been struck by emergencies. They do a lot with education and all around mental health. You should take a look at their website  URL  There is a lot of beneficial information and ways to help get involved further.,4,0,20180903-094154_600_live,confident
3062,3,"Based on the other information provided, it does seem that they are consistently there to provide the services for the children therefore I am lead to believe they must have some sort of follow up. The lack of support for the poverty stricken children in the US and in other countries is sad. Programs like this one need our support and voices like yours to make improvements to keep the organizations growing. Your $2 or any donation you decide to make will help the children now and hopefully keep the program growing to learn and do more.",5,0,20180903-094154_600_live,trusting
3063,17,"I'm so glad you found the information you were looking for. We spend so much money of small things like candy, coffee, and snacks. Those small purchases can be saved to help others. ",6,0,20180903-094154_600_live,caring
3064,3,"With the information you have found, can we get you to make a donation? Super easy to donate and as you have found, it is a great organization.",7,0,20180903-094154_600_live,trusting
3065,8,I didn't see that. I'm glad they are able to provide any help. I can't image that it is easy getting to other countries to provide aide. The areas they seem to go to are pretty dangerous. ,8,0,20180903-094154_600_live,grateful
3066,20,It does. I bet they will eventually be able to raise those numbers as they expand. It will be interesting to watch their growth and how they impact the world. I hope that through our conversations and your research that you have made the decision to make a donation.,9,0,20180903-094154_600_live,hopeful
3067,8,Wonderful! Thank you so much for helping to make a difference. ,10,0,20180903-094154_600_live,grateful
3068,17,Hello?,0,0,20180903-162604_585_live,caring
3069,18,"So I'm tasked with convincing you to donate to Save the Children, how do you feel about that?",1,0,20180903-162604_585_live,apprehensive
3070,18,I feel the same way. Do you continue to feel that way when you're the one doing the donating?,2,0,20180903-162604_585_live,apprehensive
3071,20,That's true but in this case you'd be donating someone else's money. As in the bonus that this HIT pays.,3,0,20180903-162604_585_live,hopeful
3072,20,So can I count on you to help out some starving children? As I can't do it form my end. My job is to convince you to give something.,4,0,20180903-162604_585_live,hopeful
3073,14,"To be honest, I'd probably split the bonus 50/50. Maybe I'm a little selfish :)",5,0,20180903-162604_585_live,guilty
3074,21,That's good. I guess it's not too hard to convince a good person to donate someone else's money :) I think 1.50 is more than fair.,6,0,20180903-162604_585_live,content
3075,8,Excellent. I'm glad we could come to an agreement.,7,0,20180903-162604_585_live,grateful
3076,8,If only it was possible to donate in this way all the time.,8,0,20180903-162604_585_live,grateful
3077,20,Ok I guess this is the 10th message so it's probably going to be the last one. Hope you have a great evening and the rest of the week. Take care :),9,0,20180903-162604_585_live,hopeful
3078,17," Hi, my name is Robert.",0,0,20180903-213644_620_live,caring
3079,21,"I am fine, have you heard of an organization called "" Save the Children Foundation?",1,0,20180903-213644_620_live,content
3080,15,"Save the Children is an international non-governmental organization that promotes rights, provides relief and helps support children in developing countries",2,0,20180903-213644_620_live,confident
3081,3,They are active in all countries. There are no overhead charges.,3,0,20180903-213644_620_live,trusting
3082,17,"Your donation will make a tangible impact for the world such as help ensuring children's rights to health, education and safety.",4,0,20180903-213644_620_live,caring
3083,17,The donations go toward helping needy kids.,5,0,20180903-213644_620_live,caring
3084,20,I will like a few more minutes of your time to give a little more information.,6,0,20180903-213644_620_live,hopeful
3085,17,You can donate to an individual child or a group of children.,7,0,20180903-213644_620_live,caring
3086,20,"No, also  Your donation will be directly deducted from your task payment. you can donate from 0.01 to $2.00.",8,0,20180903-213644_620_live,hopeful
3087,8,Thank you very much for your donation.,9,0,20180903-213644_620_live,grateful
3088,17,Hello how are you today?,0,0,20180903-142445_603_live,caring
3089,21,"I am good, are you off for Labor Day?",1,0,20180903-142445_603_live,content
3090,20,I am off as well!  I am curious of what you think about world-wide charity organizations and if you have ever heard of Save The Children?,2,0,20180903-142445_603_live,hopeful
3091,3,"Yes that is part of what they do, for instance the refugee crisis in Syria, this organization commits to saving these children from the daily threat of violence.  But that is just an example.",3,0,20180903-142445_603_live,trusting
3092,11,"Oh nice!  I want to say it's Denver or Chicago but I don't remember lol.  Anyways, the website is  URL if you would like to check it out.",4,0,20180903-142445_603_live,surprised
3093,3,"I do not, but I am an advocate for their cause.  If you are comfortable with donating up to $2 of your bonus, you may, the researchers will take the amount you specify out of your bonus.",5,0,20180903-142445_603_live,trusting
3094,20,"I personally do not, though I have seen concrete evidence through unbiased sources that save the children does do charitable work.  If you ever heard the term, ""save a child for a cup of coffee""  it came from them.",6,0,20180903-142445_603_live,hopeful
3095,3,"Oh I get that, I guess that will be in the hands of the researchers themselves.  I am sure save the children allows specific donations to go to specific needs, but you would be donating through a ""3rd party"" so to speak.  Would you like to contribute?",7,0,20180903-142445_603_live,trusting
3096,20,"Oh, there is a bonus of $2 for completing this task, after we speak there will be a section where you can designate how much you would like to donate.",8,0,20180903-142445_603_live,hopeful
3097,3,"Very nice, I will match whatever amount you declare here, how about that?",9,0,20180903-142445_603_live,trusting
3098,8,"0.50 it is then, thank you so much!",10,0,20180903-142445_603_live,grateful
3099,17,hello,0,0,20180903-132003_65_live,caring
3100,20,have you heard of a charity called Save the Children?,1,0,20180903-132003_65_live,hopeful
3101,17,they do a lot for kids in developing countries.  you know about what's going on in Syria?,2,0,20180903-132003_65_live,caring
3102,6,yes can you imagine growing up facing violence every day??,3,0,20180903-132003_65_live,sad
3103,20,would you donate to a charity like Save the Children?,4,0,20180903-132003_65_live,hopeful
3104,20,that's great! would you donate some or all of your payment for this task to the charity?,5,0,20180903-132003_65_live,hopeful
3105,15,you can choose any amount from $0 to $2,6,0,20180903-132003_65_live,confident
3106,8,that is so kind of you!,7,0,20180903-132003_65_live,grateful
3107,20,yes well I know every dollar counts when you are on a budget!  even small donations will make a difference,8,0,20180903-132003_65_live,hopeful
3108,8,thank you for your donation!,9,0,20180903-132003_65_live,grateful
3109,15,"You should donate to Save the Children. Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",0,0,20180903-092915_966_live,confident
3110,15,Whatever amount you choose will go to the children. ,1,0,20180903-092915_966_live,confident
3111,8,"Excellent! I'm glad that you've decided to donate to help save the children. However, for the purposes of this HIT, we need to reach a minimum of 10 chat turns. I believe both of us should have 8 left. ",2,0,20180903-092915_966_live,grateful
3112,3,"According to their website, 86% of funding went directly to program services. That means more of your dollar is directly contributing to saving the children.",3,0,20180903-092915_966_live,trusting
3113,15,"Save the Children actually has several programs in the USA. They also have programs in many countries around the world. In fact, it might be easier to mention where they DON'T operate. ",4,0,20180903-092915_966_live,confident
3114,15,I will indeed. I'll be donating so that the children get the maximum benefit. ,5,0,20180903-092915_966_live,confident
3115,22,"It's pretty amazing. According to the website, they help 157 million children in 120 countries. ",6,0,20180903-092915_966_live,impressed
3116,20,They also have ways to donate investments and IRA distributions. So there's many different options for however people prefer donating. ,7,0,20180903-092915_966_live,hopeful
3117,3,"Yeah, it's pretty thorough. So, just to confirm, you'll be donating $2 to Save the Children?",8,0,20180903-092915_966_live,trusting
3118,2,Excellent! Your contribution will make a difference in someone's life. Thank you so much and have a good day. ,9,0,20180903-092915_966_live,proud
3119,8,Hello. I am glad you are joining me here for this important task.,0,0,20180903-235644_695_live,grateful
3120,17,You're welcome. I am glad they assigned us this task because it has the potential to help children. Do you consider yourself an empathetic person normally?,1,0,20180903-235644_695_live,caring
3121,0,Oh that is good! I also have children. I have three girls. You? (I won't ask for any personal details - I promise.),2,0,20180903-235644_695_live,sentimental
3122,0,"Ahh, yes I know what you mean. My oldest will be 21 next week, and the youngers ones are in their late teenage years. It goes by so quickly!",3,0,20180903-235644_695_live,sentimental
3123,17,"My husband has a little brother who has Asperger's. Not nearly the level of autism of your son, but I do have empathy for you. ",4,0,20180903-235644_695_live,caring
3124,22,"It must be very hard, and also at the same time very rewarding, taking care of a child with special needs.  It is interesting that your daughter is going to school for nursing. Do you think that it's because she has spent her life watching (and I'd assume participating in the) care of her brother?",5,0,20180903-235644_695_live,impressed
3125,2,Wow! You must be very proud of her! ,6,0,20180903-235644_695_live,proud
3126,22,"She graduated with a degree in Interior Design. She has been a designer since she was about 3 years old! LOL  My other girls, though, have no idea what they like, except that they all like taking care of children (all work in day care or nanny jobs).",7,0,20180903-235644_695_live,impressed
3127,2,"I am with you there! I have absolutely zero flair for style. But my daughter has always been able to put things together so well. I honestly don't know where she got it from! But, I am happy that at least someone in the family can make us look good. Haha  And yes, they are all so good with little ones. It does make me feel good to see that. I feel like I must have done some good things right as a mom, if they like kids so much!",8,0,20180903-235644_695_live,proud
3128,3,"I am sure you have done a great job with both of your kids! It sounds like they are very special!  I didn't design it this way, but I am glad that we talked about our kids so much. Are you familiar with a charity called Save the Children? I am to ask you if you would please donate all or part of the small stipend that we make for this discussion to that charity tonight.  Would you do that?",9,0,20180903-235644_695_live,trusting
3129,3,"Yes, absolutely, $1 would be a lovely donation.  That will be deducted directly from your payment. Is that okay with you?",10,0,20180903-235644_695_live,trusting
3130,8,"Yes, as do I. I am grateful that there are people like you out there.  I am also very happy that your daughter will be in the nursing profession. It sounds like she comes from a good family!",11,0,20180903-235644_695_live,grateful
3131,8,"Thank you for your $1 donation, and for your time and conversation. :)",12,0,20180903-235644_695_live,grateful
3132,17,Hello,0,0,20180903-214235_952_live,caring
3133,21,I'm good and you?,1,0,20180903-214235_952_live,content
3134,20,I have to ask my partner (which is you) to gie a specific amount of doantion out of his/her task paymet ,2,0,20180903-214235_952_live,hopeful
3135,17,"Whatever amount you choose to donate from your payment for this taks will be donated to a children's cahrtiy called Save the Children. Save the Children is an international non-governmental organization that promotes children's rights, provides relief and hleps support children in developing countries.",3,0,20180903-214235_952_live,caring
3136,18,Any amount you choose to give will be greatly appreciated. I'm not that exact how much we are going to get paid for this task. I didn't read all instructions carefully lol. Aw that's kinda cool. How old are you??,4,0,20180903-214235_952_live,apprehensive
3137,0,I'm 28 years old. Born and raised in Texas. My boyfriend doesn't want to have children until he has his career secured.,5,0,20180903-214235_952_live,sentimental
3138,0,"Well I dont want to have children I prefer adopting one or two. And he is okay with that decision. Yeah you are right, raising children these days are tough. So many expenses. Good thing we have different charities that help out children all over the world, for example, Save the Children. ",6,0,20180903-214235_952_live,sentimental
3139,3,I blame technology! lol Save the Children is an amazing charity because it really helps people in need. I also went to their websites and read couple of things,7,0,20180903-214235_952_live,trusting
3140,18,I dont' think we can submit right now I guess we should continue,8,0,20180903-214235_952_live,apprehensive
3141,20,I know. I guess I have to ask you: How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,9,0,20180903-214235_952_live,hopeful
3142,21,now we finished lol,10,0,20180903-214235_952_live,content
3143,17,"Hi, how are you?",0,0,20180903-154729_573_live,caring
3144,8,"Good, thank you! ",1,0,20180903-154729_573_live,grateful
3145,17,"I just wanted to tell you a little bit about a charity called Save the Children. It's an international organization, not affiliated with the government or anything. It provides relief and support for children in developing countries",2,0,20180903-154729_573_live,caring
3146,3,"It's a great organization. It gives children rights to health, safety, and education.",3,0,20180903-154729_573_live,trusting
3147,3,"Yes, and this one is very reputable. Any donation to this organization would be sure to go directly to help the children",4,0,20180903-154729_573_live,trusting
3148,20,"Yes, they sure do. Donations from ordinary people, just like you. Would you consider making a small donation today?",5,0,20180903-154729_573_live,hopeful
3149,20,"It can come right out of your task payment-a small amount of just $0 to $2. That's less than what you'd spend on your cup of coffee every day, and  even that little bit would go a long long way to helping children. Just a one time thing",6,0,20180903-154729_573_live,hopeful
3150,2,"Okay, sounds great. Thank you so much! ",7,0,20180903-154729_573_live,proud
3151,15,"No, your donation will be directly deducted from your task payment.",8,0,20180903-154729_573_live,confident
3152,2,Great! The research team will collect all donations and send it to Save the Children!,9,0,20180903-154729_573_live,proud
3153,8,Great! Thanks again! It was so good to chat with you! Have a nice day!,10,0,20180903-154729_573_live,grateful
3154,17,"Hello, have you heard of Save The Children?",0,0,20180903-111245_955_live,caring
3155,17,"Save The Children helps kids from around the world by taking contributions from generous patrons. Kids from countries that have been stricken by poverty, violence, and other blights.",1,0,20180903-111245_955_live,caring
3156,3,"Well, we have programs set up in 120 countries in total right now. Some of our most recent campaigns involve Myanmar - in Rohingya where parents and their children have been forced to flee because of violence to surrounding countries. In the largest refugee camp stationed in Bangladesh, there are an estimated 915,000 children and adults taking shelter.",2,0,20180903-111245_955_live,trusting
3157,3,"It was founded in 1919, on April 15th in London - UK.",3,0,20180903-111245_955_live,trusting
3158,17,"I do not work for them, I work on behalf of them. That is why I'm talking to you today. These children need help, and could use it from generous people like you. A meal, an education, an opportunity like everyone else, that is all these kids want. Even one cent will add up to help a child in need, but if you wish you may donate up to 2 dollars. For every cent you donate it will come directly from your task payment.",4,0,20180903-111245_955_live,caring
3159,20,"Sure, absolutely. In 2017, 86% went to Program services - or services that directly help aid these children. 9% went towards fundraising efforts, and 5% went towards our Management & other general costs. In 2018 we anticipate similar numbers.",5,0,20180903-111245_955_live,hopeful
3160,17,"We do it for them, not for ourselves. And we hope our numbers reflect that amount of love and effort that goes toward what we do.",6,0,20180903-111245_955_live,caring
3161,17,"That is very kind! After this chat is complete, you may choose how ever much you wish to give on the next page. Would you like to know about a potential child this money would be helping?",7,0,20180903-111245_955_live,caring
3162,20,"Mim, in Bangladesh is 7 years old, and wants to become a teacher. It could go towards her education, because in her country the average girl only stays in school until 10 years old. But more likely, it will be going towards meals or daily living expenses, with the average parent from her country only earning $3 a day.",8,0,20180903-111245_955_live,hopeful
3163,20,"As you can see, $1 will change their world. One more meal or a pair of shoes will be one less thing that Mim, and her parents need to worry about. Bangladesh has been one of the largest parts of that Rohingya refugee exodus from Myanmar that I mentioned before and have been struggling themselves taking on more than 655,000 extra people. This has caused further hardship on an already hardened country.",9,0,20180903-111245_955_live,hopeful
3164,20,"Yes. You can slo sign up & stay connected on our website with your email and phone number. You can also volunteer if you're in the area of any of these children at our program centers. Thank you for donation, there will never be enough people like you in the world! ",10,0,20180903-111245_955_live,hopeful
3165,17,Hello. Would you like to donate some money for some starving children?,0,0,20180903-175250_880_live,caring
3166,20,How much would you like to donate?,1,0,20180903-175250_880_live,hopeful
3167,18,Are you sure you would not like to donate more?,2,0,20180903-175250_880_live,apprehensive
3168,15,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",3,0,20180903-175250_880_live,confident
3169,20,I see. Would you rather not round it up to a dollar instead?,4,0,20180903-175250_880_live,hopeful
3170,20,I see. Donating 1 dollar would help feed twice as many children as 50 cents would.,5,0,20180903-175250_880_live,hopeful
3171,21,75 cents seems like reasonable amount.,6,0,20180903-175250_880_live,content
3172,21,Very well. That is acceptable.,7,0,20180903-175250_880_live,content
3173,19,Very well. Is the 10 messages over yet?,8,0,20180903-175250_880_live,anxious
3174,18,In that case what should we talk about?,9,0,20180903-175250_880_live,apprehensive
3175,17,Hello! I need your help to Save the Children.,0,0,20180903-044446_477_live,caring
3176,15,Save the Children is promotes children's rights and relief in developing countries. Many childrfen are at risk now.,1,0,20180903-044446_477_live,confident
3177,17,"Please, we need people a donation to send to children. Could you please donate your payment of tis task?",2,0,20180903-044446_477_live,caring
3178,8,Great! You are terrific. We are trying to get donations from people like you to help children in Venezuela. ,3,0,20180903-044446_477_live,grateful
3179,3,"I think they get 90% of every dollar, this is because children are starving in this country.",4,0,20180903-044446_477_live,trusting
3180,3,In this case is diferent because the research team of this hit are serious people and they will sent almost all the money to Save teh Childrfen. ,5,0,20180903-044446_477_live,trusting
3181,17,"Well, you can donate between $0 to $2. I mean 25 cents will help a little. Think about because that children need your support.",6,0,20180903-044446_477_live,caring
3182,20,$1 won't make you poor. ,7,0,20180903-044446_477_live,hopeful
3183,8,"$2 will make you so happy because you will say, I make a difference to those kids that need my $2. I bet you that you will be a very happy person today.",8,0,20180903-044446_477_live,grateful
3184,17,"I know that you are generous, but this is a an emergency for kids in Venezuela with this cruel dictator.",9,0,20180903-044446_477_live,caring
3185,8,Thanks a lot for your donation. ,10,0,20180903-044446_477_live,grateful
3186,17,Hello there. How are you today?,0,0,20180903-233729_555_live,caring
3187,17,Have you ever heard of Save the Children?,1,0,20180903-233729_555_live,caring
3188,17,"Save the Children is a charitable organization that promotes children's rights. They also provide relief for children in regions subject to violence and civil unrest, and aid for needy children in developing countries.",2,0,20180903-233729_555_live,caring
3189,17,I originally found out about them when someone talked to me about donating to them. Most of what I know about them comes from reading about them online.,3,0,20180903-233729_555_live,caring
3190,21,"They help children in 120 different countries, including the USA and most African, South American, and Asian countries.",4,0,20180903-233729_555_live,content
3191,3,"They are. Save the Children is a very highly rated charity, rated 88.3 out of 100 by Charity Navigator in 2016. They also disclose all of their financial information online, to promote transparency in how they spend the money donated to them.",5,0,20180903-233729_555_live,trusting
3192,8,"86% of donations go into programs to help children. Administrative costs are only about 5% of donations, with the remainder going towards fundraising efforts.",6,0,20180903-233729_555_live,grateful
3193,8,"5% is a rather low administrative cost for a charity, which is good. And the portion that goes to fundraising generates more donations than the money put into it, so it overall increases the money that gets to those who need it. And any donation helps, even something as low as one or two dollars.",7,0,20180903-233729_555_live,grateful
3194,8,"It depends of course on the region where the child being helped is located. But in some of the poorer parts of the world, a dollar can buy a few days worth of healthy food, or buy an item of clothing for a child who needs it.",8,0,20180903-233729_555_live,grateful
3195,8,"Yes, a 1 dollar donation is perfectly acceptable, and greatly appreciated.",9,0,20180903-233729_555_live,grateful
3196,8,Excelent! Thank you very much for your donation.,10,0,20180903-233729_555_live,grateful
3197,21,good afternoon,0,0,20180903-094216_793_live,content
3198,17,how are you doing today?,1,0,20180903-094216_793_live,caring
3199,8,"great, thank you. do you donate to any charities?",2,0,20180903-094216_793_live,grateful
3200,17,that is really great. have you heard of save the children?,3,0,20180903-094216_793_live,caring
3201,17,I do love the SPCA also. but supporting children is so important. would you be willing to donate some of your task winnings today to save the children?,4,0,20180903-094216_793_live,caring
3202,8,that is so great. you can donate anything from $0-$2 and it'll come right from your earnings. how much would you like to do today?,5,0,20180903-094216_793_live,grateful
3203,8,that is a great donation. it will help the children so much.,6,0,20180903-094216_793_live,grateful
3204,14,"I do, among others, most of which involve children. I just can't help myself. They dont deserve to suffer.",7,0,20180903-094216_793_live,guilty
3205,2,"it is certainly a great one, they really make sure the money goes where its needed vs in someone's pockets from the charity.",8,0,20180903-094216_793_live,proud
3206,8,great! well thank you for your donation today! that $1 will really help so much.,9,0,20180903-094216_793_live,grateful
3207,17,"Hi, would you like to danate to ""save the children""?",0,0,20180903-004112_585_live,caring
3208,17,"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",1,0,20180903-004112_585_live,caring
3209,17,"they are currently working to help children in Rohingya, myanmar, and in the united states",2,0,20180903-004112_585_live,caring
3210,5,"yes they do, they recently went on a fact finding mission and discovered that:Widespread and systematic attacks on the civilian population in Rakhine, Kachin and Shan States, which amount to crimes against humanity and war crimes, and possibly genocide perpetrated against the Rohingya. In renewed violence in Rakhine State since August 2017, children were subjected to, and witnessed, serious human rights violations including killing, maiming and sexual violence.",3,0,20180903-004112_585_live,angry
3211,1,Save the Children is calling on the UN Security Council to refer Myanmar to the International Criminal Court without delay,4,0,20180903-004112_585_live,afraid
3212,2,"Yes, they've reached a total of 155 milion children across the globe. including  237,00 in the US alone",5,0,20180903-004112_585_live,proud
3213,3,"Not tto my knowledge, if you have any questions or concerns, the CEO and Chairman have direct contacts availabe on their website",6,0,20180903-004112_585_live,trusting
3214,17,All ages from babies to teens,7,0,20180903-004112_585_live,caring
3215,17,"they work in 120 countries helping the most vulnerable, hardest-to-reach children. Through pioneering health, education and protection programs, they create lasting, life-changing results.",8,0,20180903-004112_585_live,caring
3216,21,"theres a breakdown of their financials on their website under the ""annual report"" tab",9,0,20180903-004112_585_live,content
3217,17,"Hi, how are you doing to today? Have you heard of the charity Save the Children?",0,0,20180903-141538_396_live,caring
3218,17,"Sometimes we see commercials for charities that benefit children around the world who live in poverty, Save the Children is one of these charities.",1,0,20180903-141538_396_live,caring
3219,17,"Yes, do you like to donate to charity often? I try to leave money for the Salvation Army when they are around during the holidays.",2,0,20180903-141538_396_live,caring
3220,20,"I can relate, I have been trying to put a decent amount of hits together all weekend. Would you be interested in donating just a small amount of your bonus from this hit to Save the Children, even a few cents can make a difference.",3,0,20180903-141538_396_live,hopeful
3221,8,That's great! Every little bit helps.,4,0,20180903-141538_396_live,grateful
3222,19,We have to have 10 responses...,5,0,20180903-141538_396_live,anxious
3223,3,"The research team will collect all donations and send it to Save the Children, knowing that the donations go directly to the charity, would you be willing to give.06 cents?",6,0,20180903-141538_396_live,trusting
3224,17,"Ok, that is great, I just wanted to give you a bit more information about what Save the Children is fighting against.... For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. ",7,0,20180903-141538_396_live,caring
3225,8,"I agree, it is sad that children go through it and it is good to know that while we struggle here, even our small donations when combined can really make a difference.",8,0,20180903-141538_396_live,grateful
3226,3,"We all do what we can, good luck today :)",9,0,20180903-141538_396_live,trusting
3227,17,Hi how are you doing today,0,0,20180903-141447_736_live,caring
3228,17,"I am doing wonderful, thank you for asking. I have a question, have you ever donated to a charity before?",1,0,20180903-141447_736_live,caring
3229,17,I understand. I live in an area prone to hurricanes. Mother nature has been a little temperamental these past few years. Have you ever heard of a charity called Save the Children? ,2,0,20180903-141447_736_live,caring
3230,17,"Yes, hurricanes can be dreadful, tornadoes as well. Save the Children is an amazing charity that I'm collecting donations for today. I personally feel like it's our moral obligation to make sure that all children are well taken care of. Don't you agree?",3,0,20180903-141447_736_live,caring
3231,17,You are so right! Sadly many children are subjected to violence or are living on the streets starving and sick. You said you had seen a commercial. What about it appealed to you?,4,0,20180903-141447_736_live,caring
3232,15,"That's one of the amazing things about Save the Children. We are a global charity, offering food, clean water, educational material, and vaccines to children that need it most. Our website offers much education to the public about living conditions and the negative things that affect these innocent children. ",5,0,20180903-141447_736_live,confident
3233,6,"Exactly! Most people spend countless amounts of money on wasted product or food when something as small as $1.00 can benefit one of these children. Did you know that in the first two months of this year, 1,000 children were reported killed or injured in Syria. That's so heartbreaking and it angers me. How does it make you feel?",6,0,20180903-141447_736_live,sad
3234,17,"I completely agree. Save the Children is also known for providing children who live in hazardous conditions such as war zones with more security and safety. If more people in this world felt like you and I, I believe all children would have a better chance at life, don't you?",7,0,20180903-141447_736_live,caring
3235,3,"I agree wholeheartedly! How much would you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all of your payment, $2?",8,0,20180903-141447_736_live,trusting
3236,8,That is amazing! Thank you so much. That money will go a long way for a child in need. You are a hero!,9,0,20180903-141447_736_live,grateful
3237,8,And the cause appreciates people like you! ,10,0,20180903-141447_736_live,grateful
3238,4,Happy Labor Day! Ever heard of an organization called Save the Children?,0,0,20180903-094620_889_live,joyful
